8/19/2015,10:53:50 AM,PIL21,,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time (s)
8/19/2015,11:04:26 AM,0.61775,263.9217,0.021679,0.000572,1.938628,-3.882261,6.028614,263.4277,263.9348,264.048,39866
8/19/2015,11:04:40 AM,0.61737,263.923,0.0221,0.000572,1.939995,-3.880805,6.028411,263.4331,263.933,264.0462,39880
8/19/2015,11:04:54 AM,0.617222,263.9213,0.022467,0.000575,1.941451,-3.881894,6.02855,263.4418,263.9284,264.0421,39894
8/19/2015,11:05:08 AM,0.617481,263.9204,0.022909,0.000577,1.942907,-3.881121,6.028487,263.449,263.9271,264.0398,39908
8/19/2015,11:05:22 AM,0.617516,263.9191,0.023341,0.000578,1.944426,-3.882223,6.028563,263.4594,263.9253,264.0376,39922
8/19/2015,11:05:36 AM,0.617312,263.9168,0.023785,0.00058,1.94711,-3.881159,6.028424,263.4623,263.9225,264.0352,39936
8/19/2015,11:05:50 AM,0.617573,263.9179,0.024245,0.000582,1.948845,-3.88197,6.028525,263.4712,263.9196,264.0305,39950
8/19/2015,11:06:04 AM,0.617198,263.9158,0.02469,0.000583,1.949934,-3.881058,6.028424,263.4787,263.9196,264.0271,39964
8/19/2015,11:06:18 AM,0.617478,263.9162,0.025217,0.000585,1.950643,-3.882413,6.028512,263.4848,263.9141,264.0243,39978
8/19/2015,11:06:32 AM,0.617199,263.9134,0.025677,0.000588,1.951023,-3.881185,6.028361,263.4947,263.913,264.0225,39992
8/19/2015,11:06:46 AM,0.61756,263.9141,0.026118,0.000591,1.951883,-3.882058,6.028424,263.5016,263.9123,264.0202,40006
8/19/2015,11:07:00 AM,0.617148,263.9104,0.026616,0.000593,1.953226,-3.881792,6.028348,263.5103,263.9125,264.0195,40020
8/19/2015,11:07:14 AM,0.617443,263.9119,0.027001,0.000593,1.954441,-3.882539,6.028487,263.5188,263.9102,264.0174,40034
8/19/2015,11:07:28 AM,0.617588,263.9113,0.027364,0.000596,1.9552,-3.881932,6.028348,263.5266,263.9107,264.0192,40048
8/19/2015,11:07:42 AM,0.617626,263.9113,0.027763,0.000598,1.957036,-3.882147,6.028386,263.5346,263.9088,264.0194,40062
8/19/2015,11:07:56 AM,0.617533,263.9116,0.028214,0.0006,1.958176,-3.881919,6.028361,263.5409,263.9082,264.0197,40076
8/19/2015,11:08:10 AM,0.617721,263.912,0.028537,0.000601,1.959075,-3.882033,6.028398,263.5482,263.9062,264.0172,40090
8/19/2015,11:08:24 AM,0.617775,263.9142,0.02899,0.000603,1.959518,-3.881906,6.02831,263.5576,263.9081,264.0201,40104
8/19/2015,11:08:38 AM,0.617602,263.9175,0.029332,0.000605,1.960657,-3.882071,6.028335,263.5667,263.9066,264.0209,40118
8/19/2015,11:08:52 AM,0.617454,263.9205,0.029638,0.000606,1.961164,-3.882109,6.028285,263.5734,263.9066,264.0219,40132
8/19/2015,11:09:06 AM,0.617308,263.9193,0.029917,0.000608,1.962619,-3.882071,6.028386,263.5833,263.9059,264.0208,40146
8/19/2015,11:09:20 AM,0.617854,263.9213,0.030213,0.000608,1.96505,-3.88197,6.028398,263.5872,263.9043,264.0179,40160
8/19/2015,11:09:34 AM,0.617595,263.9211,0.030496,0.00061,1.965911,-3.881944,6.028462,263.5956,263.9025,264.0154,40174
8/19/2015,11:09:48 AM,0.617253,263.9237,0.030819,0.000611,1.967469,-3.8824,6.028424,263.6018,263.902,264.0127,40188
8/19/2015,11:10:02 AM,0.617427,263.9225,0.031133,0.000613,1.969368,-3.881514,6.028272,263.6113,263.9012,264.013,40202
8/19/2015,11:10:16 AM,0.617739,263.9247,0.031411,0.000614,1.97038,-3.881033,6.0285,263.6068,263.9002,264.01,40216
8/19/2015,11:10:30 AM,0.61776,263.9185,0.031703,0.000615,1.971051,-3.882261,6.028601,263.619,263.8995,264.0087,40230
8/19/2015,11:10:44 AM,0.617478,263.9218,0.03188,0.000616,1.97152,-3.881172,6.028386,263.6175,263.8965,264.0056,40244
8/19/2015,11:10:58 AM,0.617557,263.9182,0.03212,0.000617,1.972913,-3.881792,6.028538,263.6149,263.8948,264.002,40258
8/19/2015,11:11:12 AM,0.617375,263.9183,0.03235,0.000618,1.973773,-3.880754,6.028462,263.6135,263.8923,264.0013,40272
8/19/2015,11:11:26 AM,0.617504,263.9165,0.032513,0.000619,1.975255,-3.882337,6.028639,263.6157,263.8905,263.9987,40286
8/19/2015,11:11:40 AM,0.617313,263.9141,0.032731,0.00062,1.976964,-3.880919,6.028386,263.6067,263.8873,263.9955,40300
8/19/2015,11:11:54 AM,0.617445,263.9161,0.032931,0.000621,1.978534,-3.88197,6.028436,263.6053,263.8882,263.9985,40314
8/19/2015,11:12:08 AM,0.617513,263.9132,0.033208,0.000621,1.979914,-3.881235,6.02831,263.5964,263.8866,263.994,40328
8/19/2015,11:12:22 AM,0.617056,263.912,0.033369,0.000622,1.980952,-3.882324,6.028424,263.5873,263.8866,263.9968,40342
8/19/2015,11:12:36 AM,0.617666,263.9154,0.033582,0.000624,1.982104,-3.881337,6.028234,263.5806,263.8875,263.9942,40356
8/19/2015,11:12:50 AM,0.617422,263.9163,0.033713,0.000624,1.983915,-3.88197,6.028247,263.5781,263.8854,263.996,40370
8/19/2015,11:13:04 AM,0.617842,263.9197,0.033896,0.000625,1.985915,-3.88221,6.028247,263.5772,263.8871,263.9958,40384
8/19/2015,11:13:18 AM,0.617514,263.9228,0.034024,0.000626,1.986852,-3.881704,6.028348,263.5699,263.8882,263.996,40398
8/19/2015,11:13:32 AM,0.617469,263.9263,0.034202,0.000627,1.987979,-3.881818,6.028171,263.57,263.8899,263.9992,40412
8/19/2015,11:13:46 AM,0.617429,263.9296,0.034357,0.000627,1.989472,-3.881856,6.028398,263.5695,263.8897,263.9994,40426
8/19/2015,11:14:00 AM,0.617626,263.932,0.034539,0.000628,1.990865,-3.882248,6.028285,263.5706,263.8915,264.0006,40440
8/19/2015,11:14:14 AM,0.61781,263.9362,0.034602,0.000628,1.993689,-3.881299,6.02831,263.5747,263.8903,264.0018,40454
8/19/2015,11:14:28 AM,0.617423,263.9406,0.034855,0.000629,1.995183,-3.881552,6.028487,263.5764,263.8897,264.0027,40468
8/19/2015,11:14:42 AM,0.617431,263.94,0.034914,0.00063,1.996107,-3.881792,6.028462,263.5811,263.8894,264.0011,40482
8/19/2015,11:14:56 AM,0.617334,263.9446,0.035098,0.000631,1.997107,-3.882413,6.028576,263.5907,263.8886,263.9994,40496
8/19/2015,11:15:10 AM,0.617531,263.9419,0.035295,0.000631,1.998677,-3.881172,6.028348,263.591,263.886,264.0004,40510
8/19/2015,11:15:24 AM,0.617379,263.9421,0.03536,0.000632,2.000943,-3.880818,6.028588,263.5927,263.8864,263.9983,40524
8/19/2015,11:15:38 AM,0.617542,263.9388,0.035545,0.000632,2.002057,-3.882286,6.028664,263.5988,263.8845,263.9957,40538
8/19/2015,11:15:52 AM,0.618008,263.9359,0.035637,0.000633,2.002678,-3.880729,6.028474,263.5925,263.8812,263.9931,40552
8/19/2015,11:16:06 AM,0.617588,263.9336,0.035721,0.000633,2.003678,-3.881906,6.028601,263.5861,263.8793,263.9898,40566
8/19/2015,11:16:20 AM,0.617233,263.929,0.035843,0.000634,2.004868,-3.880919,6.028512,263.5789,263.8778,263.9852,40580
8/19/2015,11:16:34 AM,0.617456,263.926,0.035971,0.000635,2.006375,-3.882286,6.02855,263.5656,263.8762,263.9834,40594
8/19/2015,11:16:48 AM,0.617357,263.9198,0.036129,0.000635,2.008185,-3.881033,6.028411,263.552,263.8726,263.9813,40608
8/19/2015,11:17:02 AM,0.617498,263.9162,0.036228,0.000636,2.009818,-3.881805,6.028512,263.5364,263.8724,263.978,40622
8/19/2015,11:17:16 AM,0.617573,263.911,0.036305,0.000636,2.010679,-3.880957,6.028411,263.5225,263.8703,263.9742,40636
8/19/2015,11:17:30 AM,0.617466,263.9048,0.036361,0.000637,2.012072,-3.882273,6.028563,263.4984,263.8668,263.9736,40650
8/19/2015,11:17:44 AM,0.617689,263.9046,0.036476,0.000637,2.013376,-3.88102,6.028297,263.4774,263.8671,263.973,40664
8/19/2015,11:17:58 AM,0.617519,263.901,0.036593,0.000637,2.014553,-3.88197,6.028462,263.461,263.8669,263.9688,40678
8/19/2015,11:18:12 AM,0.617524,263.8987,0.037099,0.00064,2.016541,-3.881691,6.028335,263.4475,263.8673,263.9732,40692
8/19/2015,11:18:26 AM,0.617573,263.8986,0.037021,0.000639,2.01787,-3.882261,6.028436,263.4401,263.8659,263.9747,40706
8/19/2015,11:18:40 AM,0.617492,263.896,0.036999,0.000638,2.019693,-3.881881,6.028247,263.4335,263.8681,263.9752,40720
8/19/2015,11:18:54 AM,0.617526,263.895,0.037011,0.000639,2.021073,-3.881906,6.028285,263.4316,263.8672,263.9784,40734
8/19/2015,11:19:08 AM,0.617476,263.8953,0.037091,0.000638,2.022314,-3.88202,6.028348,263.4251,263.8699,263.9795,40748
8/19/2015,11:19:22 AM,0.61788,263.8956,0.037108,0.000639,2.02439,-3.88202,6.028373,263.4247,263.8713,263.9799,40762
8/19/2015,11:19:36 AM,0.617703,263.8942,0.03718,0.000639,2.026745,-3.882096,6.028259,263.4266,263.8737,263.98,40776
8/19/2015,11:19:50 AM,0.617699,263.894,0.037259,0.000639,2.027277,-3.881678,6.028462,263.4272,263.8731,263.9832,40790
8/19/2015,11:20:04 AM,0.618034,263.8952,0.037386,0.00064,2.02791,-3.882198,6.028323,263.4296,263.8709,263.9823,40804
8/19/2015,11:20:18 AM,0.61777,263.8933,0.037412,0.00064,2.028366,-3.881197,6.02831,263.4345,263.8737,263.9809,40818
8/19/2015,11:20:33 AM,0.617702,263.8923,0.037453,0.000641,2.028923,-3.881691,6.028386,263.4356,263.8676,263.9789,40833
8/19/2015,11:20:47 AM,0.617996,263.8971,0.037509,0.00064,2.029986,-3.881033,6.02855,263.4428,263.8681,263.9763,40847
8/19/2015,11:21:01 AM,0.618152,263.8898,0.037561,0.000641,2.030594,-3.882172,6.028398,263.4435,263.8656,263.9704,40861
8/19/2015,11:21:15 AM,0.61807,263.8921,0.037584,0.00064,2.032696,-3.881083,6.028323,263.4497,263.8626,263.9693,40875
8/19/2015,11:21:29 AM,0.617622,263.8959,0.037647,0.000641,2.034063,-3.881565,6.028348,263.457,263.862,263.9675,40889
8/19/2015,11:21:43 AM,0.617476,263.8919,0.037654,0.000642,2.034392,-3.88102,6.028348,263.4656,263.8596,263.9637,40903
8/19/2015,11:21:57 AM,0.617894,263.8897,0.037762,0.000641,2.037013,-3.882096,6.028474,263.475,263.8585,263.9623,40917
8/19/2015,11:22:11 AM,0.61783,263.8917,0.037772,0.000642,2.039976,-3.880742,6.028259,263.4837,263.8559,263.9592,40931
8/19/2015,11:22:25 AM,0.617584,263.8897,0.037789,0.000642,2.041039,-3.881805,6.028373,263.4881,263.8542,263.9576,40945
8/19/2015,11:22:39 AM,0.617557,263.8908,0.037822,0.000642,2.042077,-3.880564,6.028335,263.5011,263.8531,263.9564,40959
8/19/2015,11:22:53 AM,0.617628,263.8923,0.037849,0.000641,2.043065,-3.882286,6.028411,263.5092,263.8474,263.9555,40973
8/19/2015,11:23:07 AM,0.61766,263.8948,0.037885,0.000642,2.043242,-3.88059,6.028221,263.5179,263.8481,263.9532,40987
8/19/2015,11:23:21 AM,0.617892,263.8885,0.037923,0.000643,2.044318,-3.881704,6.02831,263.5263,263.8448,263.951,41001
8/19/2015,11:23:35 AM,0.617452,263.8962,0.037997,0.000643,2.045989,-3.880552,6.02831,263.5319,263.8417,263.9485,41015
8/19/2015,11:23:49 AM,0.617766,263.8972,0.038037,0.000643,2.048255,-3.882223,6.028373,263.5419,263.8413,263.9464,41029
8/19/2015,11:24:03 AM,0.617175,263.9011,0.038064,0.000643,2.050522,-3.880552,6.028171,263.547,263.8401,263.9443,41043
8/19/2015,11:24:17 AM,0.617517,263.9026,0.038067,0.000643,2.051775,-3.881767,6.028259,263.5537,263.8383,263.9427,41057
8/19/2015,11:24:31 AM,0.617657,263.9067,0.038095,0.000642,2.052547,-3.881071,6.028196,263.5622,263.8391,263.9436,41071
8/19/2015,11:24:45 AM,0.617424,263.9066,0.038109,0.000644,2.054282,-3.882425,6.028323,263.5689,263.8401,263.9422,41085
8/19/2015,11:24:59 AM,0.617769,263.9108,0.038186,0.000644,2.056244,-3.881261,6.028095,263.5771,263.8418,263.9443,41099
8/19/2015,11:25:13 AM,0.617697,263.9131,0.038103,0.000643,2.058245,-3.880805,6.028259,263.5859,263.8439,263.9428,41113
8/19/2015,11:25:27 AM,0.617725,263.9156,0.038173,0.000644,2.058916,-3.882185,6.028323,263.5924,263.8461,263.9465,41127
8/19/2015,11:25:41 AM,0.617755,263.9153,0.038237,0.000644,2.06041,-3.881577,6.02831,263.5902,263.8487,263.9459,41141
8/19/2015,11:25:55 AM,0.617514,263.9171,0.038275,0.000644,2.060967,-3.881273,6.028221,263.6052,263.848,263.9492,41155
8/19/2015,11:26:09 AM,0.617951,263.9158,0.038286,0.000644,2.062701,-3.88216,6.028196,263.6046,263.849,263.9494,41169
8/19/2015,11:26:23 AM,0.618067,263.9148,0.038252,0.000644,2.064853,-3.881159,6.028158,263.6047,263.8514,263.9501,41183
8/19/2015,11:26:37 AM,0.617916,263.9153,0.038313,0.000644,2.066461,-3.881653,6.028221,263.6051,263.8484,263.9508,41197
8/19/2015,11:26:51 AM,0.61781,263.9121,0.038261,0.000644,2.067461,-3.881223,6.028323,263.6021,263.8485,263.9491,41211
8/19/2015,11:27:05 AM,0.617844,263.9108,0.038356,0.000644,2.068981,-3.882236,6.02812,263.5974,263.8455,263.947,41225
8/19/2015,11:27:19 AM,0.618038,263.9056,0.03825,0.000645,2.070854,-3.880919,6.028057,263.5881,263.8437,263.9463,41239
8/19/2015,11:27:33 AM,0.618242,263.9039,0.038319,0.000644,2.072108,-3.881602,6.028247,263.5819,263.8393,263.9412,41253
8/19/2015,11:27:47 AM,0.617754,263.8997,0.038269,0.000644,2.072893,-3.880982,6.028221,263.5704,263.8367,263.9422,41267
8/19/2015,11:28:01 AM,0.618058,263.8964,0.038312,0.000644,2.073868,-3.881868,6.028171,263.5548,263.8357,263.9356,41281
8/19/2015,11:28:15 AM,0.617963,263.8899,0.038298,0.000645,2.074273,-3.880678,6.028031,263.5512,263.831,263.9353,41295
8/19/2015,11:28:29 AM,0.617698,263.8873,0.038289,0.000644,2.075514,-3.881628,6.028069,263.5407,263.8275,263.9327,41309
8/19/2015,11:28:43 AM,0.61806,263.884,0.038249,0.000645,2.077008,-3.880906,6.028095,263.5315,263.8254,263.9289,41323
8/19/2015,11:28:57 AM,0.618145,263.8811,0.038251,0.000644,2.078628,-3.88178,6.028373,263.5238,263.8231,263.9286,41337
8/19/2015,11:29:11 AM,0.617811,263.8812,0.038217,0.000644,2.08016,-3.880716,6.028171,263.5208,263.8223,263.9262,41351
8/19/2015,11:29:25 AM,0.618326,263.8786,0.038248,0.000645,2.082375,-3.881754,6.028221,263.5144,263.82,263.9224,41365
8/19/2015,11:29:39 AM,0.617614,263.8786,0.038205,0.000645,2.083794,-3.880628,6.028133,263.5133,263.8194,263.9234,41379
8/19/2015,11:29:53 AM,0.617702,263.8812,0.038191,0.000645,2.084996,-3.881995,6.028297,263.5198,263.817,263.9175,41393
8/19/2015,11:30:07 AM,0.617554,263.8801,0.038208,0.000644,2.08606,-3.880716,6.027993,263.5236,263.8146,263.9187,41407
8/19/2015,11:30:21 AM,0.617683,263.8836,0.038228,0.000644,2.086769,-3.881805,6.028107,263.5304,263.814,263.9132,41421
8/19/2015,11:30:35 AM,0.617688,263.8903,0.038172,0.000645,2.087845,-3.880742,6.028044,263.5412,263.8168,263.9193,41435
8/19/2015,11:30:49 AM,0.617873,263.8913,0.038241,0.000644,2.090352,-3.882121,6.028221,263.5493,263.8145,263.9177,41449
8/19/2015,11:31:03 AM,0.617716,263.8961,0.038239,0.000644,2.090655,-3.880944,6.027918,263.5611,263.8168,263.9193,41463
8/19/2015,11:31:17 AM,0.617504,263.8993,0.038208,0.000644,2.091998,-3.881691,6.028031,263.5725,263.8228,263.9222,41477
8/19/2015,11:31:31 AM,0.61766,263.9048,0.038217,0.000644,2.09415,-3.881058,6.027981,263.584,263.8248,263.9275,41491
8/19/2015,11:31:45 AM,0.617622,263.9097,0.038136,0.000644,2.096099,-3.882121,6.028069,263.5946,263.8281,263.9288,41505
8/19/2015,11:31:59 AM,0.617554,263.9152,0.038231,0.000644,2.096568,-3.881311,6.027842,263.6043,263.8321,263.9351,41519
8/19/2015,11:32:13 AM,0.61767,263.9205,0.038171,0.000644,2.098239,-3.881602,6.027993,263.6131,263.8357,263.9378,41533
8/19/2015,11:32:27 AM,0.617645,263.9196,0.038213,0.000644,2.098771,-3.881058,6.02793,263.6225,263.8388,263.9411,41547
8/19/2015,11:32:41 AM,0.617575,263.9221,0.038156,0.000643,2.099556,-3.882134,6.02793,263.6279,263.8404,263.942,41561
8/19/2015,11:32:55 AM,0.617713,263.9308,0.038133,0.000643,2.100708,-3.881615,6.027943,263.637,263.8444,263.9434,41575
8/19/2015,11:33:09 AM,0.617679,263.9263,0.03812,0.000643,2.101569,-3.880704,6.027943,263.6391,263.8429,263.9418,41589
8/19/2015,11:33:23 AM,0.617546,263.9277,0.038134,0.000643,2.102974,-3.880298,6.027905,263.6371,263.8417,263.938,41603
8/19/2015,11:33:37 AM,0.618083,263.9273,0.03816,0.000643,2.105126,-3.881476,6.028006,263.6468,263.8403,263.9374,41617
8/19/2015,11:33:51 AM,0.617872,263.922,0.038123,0.000642,2.106469,-3.880412,6.027955,263.6414,263.8368,263.9342,41631
8/19/2015,11:34:05 AM,0.61769,263.9234,0.038146,0.000642,2.107785,-3.88202,6.028019,263.6419,263.8348,263.93,41645
8/19/2015,11:34:19 AM,0.617731,263.9191,0.038083,0.000643,2.109963,-3.880374,6.027766,263.6386,263.8317,263.9285,41659
8/19/2015,11:34:33 AM,0.617799,263.9162,0.038076,0.000643,2.112254,-3.881615,6.027955,263.6313,263.8323,263.9234,41673
8/19/2015,11:34:47 AM,0.617663,263.9116,0.038164,0.000642,2.113533,-3.880805,6.027854,263.6216,263.8261,263.9231,41687
8/19/2015,11:35:01 AM,0.617764,263.9055,0.038134,0.000642,2.115027,-3.882109,6.027892,263.6116,263.8245,263.9203,41701
8/19/2015,11:35:15 AM,0.617666,263.9038,0.038156,0.000642,2.115673,-3.880628,6.027766,263.5957,263.822,263.9176,41715
8/19/2015,11:35:29 AM,0.617789,263.8983,0.038113,0.000642,2.116964,-3.881754,6.027816,263.5786,263.8196,263.9157,41729
8/19/2015,11:35:43 AM,0.61778,263.8931,0.038148,0.000642,2.118091,-3.881527,6.027728,263.5617,263.8173,263.9131,41743
8/19/2015,11:35:57 AM,0.617731,263.8936,0.038087,0.000642,2.119218,-3.882083,6.027778,263.5538,263.8153,263.9136,41757
8/19/2015,11:36:11 AM,0.617555,263.888,0.038046,0.000642,2.120547,-3.881286,6.027702,263.5396,263.8119,263.9105,41771
8/19/2015,11:36:25 AM,0.617827,263.8896,0.038047,0.000641,2.121547,-3.881843,6.027715,263.5303,263.8142,263.9118,41785
8/19/2015,11:36:39 AM,0.617711,263.8892,0.038043,0.000641,2.122395,-3.881704,6.02769,263.5259,263.8111,263.9123,41799
8/19/2015,11:36:53 AM,0.617533,263.8897,0.037985,0.000641,2.123611,-3.881767,6.027816,263.5219,263.8156,263.9136,41813
8/19/2015,11:37:07 AM,0.617856,263.8941,0.037961,0.000641,2.124725,-3.880893,6.027702,263.5213,263.8152,263.9138,41827
8/19/2015,11:37:21 AM,0.617631,263.8958,0.03792,0.000641,2.126738,-3.881577,6.027778,263.5241,263.8187,263.9165,41841
8/19/2015,11:37:35 AM,0.617518,263.899,0.037928,0.000641,2.128548,-3.88102,6.027639,263.5275,263.8192,263.9181,41855
8/19/2015,11:37:49 AM,0.618096,263.9037,0.037939,0.000641,2.130131,-3.881881,6.027715,263.5314,263.8244,263.9217,41869
8/19/2015,11:38:03 AM,0.617723,263.9069,0.037871,0.000641,2.13146,-3.880704,6.027652,263.5405,263.826,263.9245,41883
8/19/2015,11:38:17 AM,0.617739,263.9138,0.037838,0.000639,2.132802,-3.881425,6.027766,263.5494,263.8302,263.9287,41897
8/19/2015,11:38:31 AM,0.617804,263.9167,0.037772,0.000641,2.134841,-3.880969,6.027639,263.5575,263.831,263.9281,41911
8/19/2015,11:38:45 AM,0.617395,263.9174,0.037778,0.000641,2.136575,-3.881932,6.027677,263.5657,263.8326,263.929,41925
8/19/2015,11:38:59 AM,0.617741,263.9209,0.037788,0.00064,2.138917,-3.880969,6.02755,263.5718,263.8322,263.9272,41939
8/19/2015,11:39:13 AM,0.617594,263.9182,0.037832,0.00064,2.14088,-3.881539,6.027626,263.5801,263.8309,263.9278,41953
8/19/2015,11:39:27 AM,0.61768,263.9217,0.037768,0.00064,2.142538,-3.881033,6.027588,263.5863,263.8318,263.9275,41967
8/19/2015,11:39:41 AM,0.617845,263.9178,0.037656,0.00064,2.143437,-3.881881,6.027601,263.5927,263.8289,263.9258,41981
8/19/2015,11:39:55 AM,0.617808,263.9181,0.037682,0.000639,2.144956,-3.881147,6.027449,263.6036,263.8265,263.9246,41995
8/19/2015,11:40:09 AM,0.617708,263.9141,0.037646,0.00064,2.146843,-3.881628,6.027601,263.6091,263.8242,263.9217,42009
