12/10/2015,11:36:55 AM,PIL33,,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time (s)
12/10/2015,11:45:45 AM,0.579008,263.9483,0.021032,0.000204,0.49624,-3.950222,6.028285,256.5952,263.6734,263.8134,42345
12/10/2015,11:45:59 AM,0.579051,263.9454,0.02103,0.000204,0.496242,-3.950222,6.028285,257.2841,263.6705,263.8104,42359
12/10/2015,11:46:13 AM,0.579144,263.9442,0.021012,0.000203,0.496232,-3.950235,6.028259,257.9211,263.6649,263.8033,42373
12/10/2015,11:46:27 AM,0.579026,263.9409,0.020951,0.000204,0.496229,-3.950248,6.028272,258.5034,263.6591,263.7997,42387
12/10/2015,11:46:41 AM,0.579074,263.9375,0.020925,0.000202,0.496221,-3.950235,6.028285,259.0402,263.6536,263.7931,42401
12/10/2015,11:46:56 AM,0.578996,263.935,0.020908,0.000203,0.496205,-3.950286,6.028259,259.5191,263.6471,263.7862,42416
12/10/2015,11:47:10 AM,0.579058,263.931,0.020882,0.000203,0.496199,-3.950222,6.028272,259.9576,263.6423,263.7827,42430
12/10/2015,11:47:24 AM,0.579063,263.9305,0.020845,0.000203,0.496191,-3.95026,6.02831,260.3309,263.6324,263.7712,42444
12/10/2015,11:47:38 AM,0.579152,263.9281,0.020778,0.000204,0.496183,-3.950235,6.028323,260.6694,263.6276,263.7666,42458
12/10/2015,11:47:52 AM,0.579067,263.9229,0.020762,0.000204,0.49617,-3.950298,6.028285,260.975,263.6179,263.7581,42472
12/10/2015,11:48:06 AM,0.579094,263.9191,0.020732,0.000203,0.496165,-3.950298,6.028285,261.2531,263.6094,263.7514,42486
12/10/2015,11:48:20 AM,0.579058,263.9149,0.020736,0.000203,0.49616,-3.95026,6.02831,261.5041,263.6011,263.7429,42500
12/10/2015,11:48:35 AM,0.579008,263.9128,0.020685,0.000203,0.496143,-3.950222,6.028247,261.7296,263.5944,263.7354,42515
12/10/2015,11:48:49 AM,0.579078,263.9067,0.020681,0.000203,0.496139,-3.95021,6.028259,261.9324,263.586,263.7281,42529
12/10/2015,11:49:03 AM,0.578973,263.9042,0.020658,0.000203,0.496147,-3.95026,6.028259,262.1192,263.5776,263.7201,42543
12/10/2015,11:49:17 AM,0.579012,263.9001,0.020647,0.000203,0.496139,-3.95021,6.028234,262.2818,263.5746,263.7101,42557
12/10/2015,11:49:31 AM,0.578992,263.8977,0.020626,0.000203,0.496141,-3.95021,6.028272,262.4323,263.5671,263.7041,42571
12/10/2015,11:49:45 AM,0.578912,263.8939,0.020597,0.000202,0.496142,-3.950146,6.028234,262.5714,263.5609,263.6975,42585
12/10/2015,11:50:00 AM,0.578935,263.8925,0.02057,0.000203,0.496143,-3.95021,6.028247,262.6943,263.5576,263.6904,42600
12/10/2015,11:50:14 AM,0.578913,263.8878,0.020534,0.000202,0.496144,-3.950222,6.028209,262.8091,263.551,263.6828,42614
12/10/2015,11:50:28 AM,0.57894,263.8842,0.020554,0.000203,0.496143,-3.950222,6.028221,262.9123,263.5484,263.6771,42628
12/10/2015,11:50:42 AM,0.578934,263.8847,0.020526,0.000203,0.496141,-3.950222,6.028209,263.0085,263.5413,263.6718,42642
12/10/2015,11:50:56 AM,0.579029,263.8855,0.020503,0.000202,0.496128,-3.95021,6.028285,263.0962,263.538,263.665,42656
12/10/2015,11:51:10 AM,0.579007,263.8824,0.020484,0.000202,0.496139,-3.950184,6.028221,263.1757,263.5331,263.661,42670
12/10/2015,11:51:24 AM,0.57898,263.8818,0.020471,0.000202,0.496141,-3.950146,6.028259,263.2526,263.5283,263.6556,42684
12/10/2015,11:51:39 AM,0.578878,263.8791,0.020398,0.000203,0.496151,-3.950146,6.028221,263.3195,263.5245,263.649,42699
12/10/2015,11:51:53 AM,0.579018,263.8782,0.020432,0.000202,0.496148,-3.950184,6.028196,263.3843,263.5182,263.6458,42713
12/10/2015,11:52:07 AM,0.578887,263.8768,0.020418,0.000202,0.496151,-3.950197,6.028221,263.4456,263.5123,263.643,42727
12/10/2015,11:52:21 AM,0.578934,263.8768,0.020405,0.000203,0.496153,-3.950222,6.028234,263.5007,263.5074,263.6382,42741
12/10/2015,11:52:35 AM,0.57894,263.8732,0.020391,0.000203,0.496174,-3.95021,6.028247,263.5539,263.5016,263.6333,42755
12/10/2015,11:52:49 AM,0.578925,263.8732,0.020372,0.000203,0.496167,-3.950184,6.028247,263.5996,263.4998,263.6307,42769
12/10/2015,11:53:04 AM,0.57891,263.8712,0.020342,0.000203,0.496174,-3.950184,6.028285,263.646,263.4944,263.6267,42784
12/10/2015,11:53:18 AM,0.578942,263.8723,0.020401,0.000204,0.496171,-3.95021,6.028335,263.6898,263.4914,263.6218,42798
12/10/2015,11:53:32 AM,0.578922,263.8657,0.02037,0.000203,0.496175,-3.950222,6.028323,263.729,263.4865,263.6185,42812
12/10/2015,11:53:46 AM,0.578911,263.8674,0.020404,0.000203,0.496179,-3.950159,6.028272,263.7669,263.4819,263.6165,42826
12/10/2015,11:54:00 AM,0.578939,263.8667,0.020339,0.000203,0.496186,-3.950184,6.028234,263.8034,263.4781,263.6113,42840
12/10/2015,11:54:14 AM,0.578864,263.8651,0.020357,0.000204,0.496191,-3.95021,6.028234,263.8362,263.4735,263.6083,42854
12/10/2015,11:54:28 AM,0.578815,263.8667,0.020331,0.000204,0.496183,-3.950172,6.028259,263.8709,263.4714,263.6052,42868
12/10/2015,11:54:43 AM,0.578921,263.8667,0.020337,0.000203,0.496189,-3.950134,6.028259,263.9014,263.4663,263.6014,42883
12/10/2015,11:54:57 AM,0.578964,263.8661,0.020351,0.000204,0.496194,-3.950197,6.028221,263.9285,263.4632,263.5973,42897
12/10/2015,11:55:11 AM,0.578806,263.865,0.020323,0.000204,0.496194,-3.950222,6.028297,263.9555,263.457,263.5947,42911
12/10/2015,11:55:25 AM,0.578956,263.8683,0.020322,0.000204,0.496179,-3.950159,6.028259,263.9827,263.4529,263.5932,42925
12/10/2015,11:55:39 AM,0.578875,263.8637,0.020324,0.000204,0.49619,-3.950172,6.028297,264.0085,263.4524,263.5878,42939
12/10/2015,11:55:53 AM,0.578918,263.8667,0.020306,0.000204,0.496193,-3.950159,6.028272,264.0339,263.4464,263.5865,42953
12/10/2015,11:56:08 AM,0.578832,263.8657,0.020271,0.000205,0.49618,-3.95021,6.028361,264.0549,263.446,263.5847,42968
12/10/2015,11:56:22 AM,0.578806,263.8682,0.020267,0.000205,0.496174,-3.950184,6.028272,264.0769,263.4416,263.5791,42982
12/10/2015,11:56:36 AM,0.578908,263.8686,0.020244,0.000205,0.496183,-3.950121,6.028247,264.0966,263.439,263.5765,42996
12/10/2015,11:56:50 AM,0.578942,263.8686,0.020218,0.000204,0.496191,-3.950197,6.028272,264.1197,263.4352,263.5732,43010
12/10/2015,11:57:04 AM,0.57892,263.8696,0.020224,0.000205,0.496175,-3.950159,6.028272,264.1386,263.4328,263.5708,43024
12/10/2015,11:57:18 AM,0.578853,263.8683,0.020179,0.000204,0.496124,-3.950197,6.028272,264.1581,263.4329,263.5685,43038
12/10/2015,11:57:33 AM,0.578878,263.8712,0.020174,0.000204,0.496189,-3.950235,6.028259,264.1804,263.4285,263.5648,43053
12/10/2015,11:57:47 AM,0.578991,263.8728,0.020179,0.000205,0.496196,-3.950172,6.028285,264.203,263.4283,263.5618,43067
12/10/2015,11:58:01 AM,0.578908,263.8702,0.02018,0.000204,0.496213,-3.950248,6.028259,264.2229,263.4252,263.5587,43081
12/10/2015,11:58:15 AM,0.57882,263.8754,0.020161,0.000203,0.496177,-3.950159,6.028247,264.2468,263.4201,263.5577,43095
12/10/2015,11:58:29 AM,0.578897,263.8751,0.020152,0.000204,0.496217,-3.950159,6.02831,264.2683,263.417,263.5564,43109
12/10/2015,11:58:43 AM,0.57883,263.8764,0.020162,0.000204,0.496221,-3.950159,6.028259,264.289,263.4167,263.5539,43123
12/10/2015,11:58:57 AM,0.578746,263.8777,0.020131,0.000203,0.496221,-3.95021,6.028285,264.3095,263.4137,263.5523,43137
12/10/2015,11:59:12 AM,0.578863,263.883,0.020092,0.000204,0.496212,-3.950222,6.02831,264.3321,263.4126,263.5477,43152
12/10/2015,11:59:26 AM,0.578889,263.8817,0.02009,0.000203,0.496208,-3.950184,6.028297,264.3487,263.4108,263.5495,43166
12/10/2015,11:59:40 AM,0.578798,263.8843,0.020088,0.000203,0.49621,-3.950172,6.02831,264.3669,263.4136,263.5454,43180
12/10/2015,11:59:54 AM,0.578884,263.8896,0.020069,0.000203,0.496195,-3.950159,6.02831,264.3868,263.4092,263.5444,43194
12/10/2015,12:00:08 PM,0.578837,263.8906,0.020058,0.000203,0.496167,-3.950159,6.028297,264.3825,263.4094,263.5424,43208
12/10/2015,12:00:22 PM,0.578799,263.8932,0.01995,0.000202,0.496136,-3.950184,6.028323,263.9109,263.4089,263.5396,43222
12/10/2015,12:00:37 PM,0.578826,263.8935,0.019928,0.000202,0.496156,-3.950146,6.028348,263.5902,263.4069,263.5388,43237
12/10/2015,12:00:51 PM,0.578891,263.8942,0.019914,0.000203,0.496165,-3.950146,6.028297,263.0066,263.406,263.5388,43251
12/10/2015,12:01:05 PM,0.578921,263.8961,0.019922,0.000203,0.496165,-3.950184,6.028323,262.2273,263.4073,263.5377,43265
12/10/2015,12:01:19 PM,0.578932,263.8899,0.019907,0.000203,0.496151,-3.950197,6.02831,261.3467,263.4063,263.5378,43279
12/10/2015,12:01:33 PM,0.578854,263.8932,0.020083,0.000202,0.496152,-3.950159,6.028297,260.5264,263.4037,263.5365,43293
12/10/2015,12:01:47 PM,0.578789,263.887,0.020157,0.000202,0.496147,-3.950172,6.028285,259.7432,263.4024,263.536,43307
12/10/2015,12:02:02 PM,0.578932,263.8866,0.020175,0.000202,0.49616,-3.950146,6.028234,259.0016,263.4019,263.5352,43322
12/10/2015,12:02:16 PM,0.578906,263.8837,0.020167,0.000202,0.496146,-3.95021,6.028272,258.338,263.3973,263.5339,43336
12/10/2015,12:02:30 PM,0.578764,263.8801,0.02013,0.000202,0.496156,-3.950184,6.028272,257.7184,263.3955,263.5361,43350
12/10/2015,12:02:44 PM,0.57877,263.8791,0.02007,0.000204,0.496166,-3.950159,6.028272,257.1838,263.3953,263.5353,43364
12/10/2015,12:02:58 PM,0.578823,263.8725,0.020033,0.000202,0.496152,-3.950197,6.02831,257.1889,263.3952,263.5338,43378
12/10/2015,12:03:12 PM,0.578796,263.8722,0.020029,0.000202,0.49615,-3.950134,6.028234,257.5555,263.3927,263.5342,43392
12/10/2015,12:03:26 PM,0.578665,263.8696,0.02,0.000203,0.496144,-3.950108,6.028259,258.0522,263.3922,263.5327,43406
12/10/2015,12:03:41 PM,0.578846,263.8682,0.019978,0.000202,0.496148,-3.950134,6.028323,258.5525,263.3904,263.5312,43421
12/10/2015,12:03:55 PM,0.578768,263.867,0.019959,0.000202,0.496131,-3.950197,6.028398,259.0653,263.3889,263.5309,43435
12/10/2015,12:04:09 PM,0.578832,263.8673,0.019943,0.000202,0.496134,-3.950096,6.028272,259.5618,263.3868,263.5302,43449
12/10/2015,12:04:23 PM,0.578801,263.8686,0.019919,0.000201,0.496144,-3.950134,6.02831,260.0169,263.3845,263.5279,43463
12/10/2015,12:04:37 PM,0.578735,263.8667,0.019922,0.000202,0.496133,-3.949982,6.028323,260.4375,263.3832,263.5267,43477
12/10/2015,12:04:51 PM,0.578869,263.8664,0.019903,0.000202,0.496108,-3.949918,6.028297,260.8055,263.3807,263.5259,43491
12/10/2015,12:05:06 PM,0.578738,263.8645,0.019896,0.000202,0.496106,-3.949944,6.028259,261.1358,263.3814,263.5237,43506
12/10/2015,12:05:20 PM,0.578703,263.8642,0.019869,0.000202,0.496047,-3.95002,6.028297,261.4329,263.3788,263.5211,43520
12/10/2015,12:05:34 PM,0.57885,263.8639,0.019873,0.000201,0.496051,-3.949969,6.028247,261.7044,263.3778,263.5185,43534
12/10/2015,12:05:48 PM,0.578761,263.8636,0.019862,0.000201,0.49606,-3.949918,6.028323,261.9489,263.3765,263.5168,43548
12/10/2015,12:06:02 PM,0.57876,263.8629,0.019834,0.000202,0.496044,-3.949969,6.028221,262.1686,263.3761,263.5144,43562
12/10/2015,12:06:16 PM,0.578816,263.8594,0.019862,0.000202,0.496044,-3.949969,6.028335,262.3708,263.3747,263.5113,43576
12/10/2015,12:06:30 PM,0.578716,263.8583,0.019853,0.000202,0.496048,-3.949931,6.028285,262.5515,263.3749,263.5098,43590
12/10/2015,12:06:45 PM,0.578792,263.8531,0.019822,0.000202,0.496041,-3.949944,6.028335,262.714,263.374,263.5102,43605
12/10/2015,12:06:59 PM,0.578849,263.8517,0.019836,0.000203,0.496041,-3.95002,6.02831,262.8634,263.3735,263.5082,43619
12/10/2015,12:07:13 PM,0.578763,263.8484,0.019843,0.000202,0.496049,-3.949944,6.028285,262.9964,263.3743,263.5094,43633
12/10/2015,12:07:27 PM,0.578777,263.8445,0.019839,0.000203,0.496048,-3.949956,6.028335,263.1151,263.3725,263.5077,43647
12/10/2015,12:07:41 PM,0.578782,263.8442,0.019849,0.000204,0.496062,-3.949956,6.028297,263.2266,263.371,263.5069,43661
12/10/2015,12:07:55 PM,0.578713,263.8402,0.019832,0.000202,0.49607,-3.949956,6.028373,263.3274,263.3693,263.5082,43675
12/10/2015,12:08:10 PM,0.57877,263.8386,0.019817,0.000203,0.496071,-3.949944,6.028335,263.4194,263.3675,263.5075,43690
12/10/2015,12:08:24 PM,0.578765,263.8363,0.019817,0.000203,0.496084,-3.949944,6.028259,263.5012,263.3665,263.5059,43704
12/10/2015,12:08:38 PM,0.578858,263.833,0.019818,0.000203,0.496087,-3.949956,6.028272,263.5806,263.3627,263.5059,43718
12/10/2015,12:08:52 PM,0.578747,263.8343,0.019829,0.000203,0.496086,-3.949906,6.028234,263.6496,263.3622,263.5026,43732
12/10/2015,12:09:06 PM,0.578794,263.8344,0.019819,0.000203,0.496098,-3.949868,6.028259,263.7135,263.3604,263.5006,43746
12/10/2015,12:09:20 PM,0.578745,263.8344,0.019827,0.000203,0.496098,-3.949918,6.028272,263.777,263.3597,263.4991,43760
12/10/2015,12:09:34 PM,0.578801,263.8341,0.019825,0.000203,0.496106,-3.949944,6.028259,263.8309,263.3568,263.4988,43774
12/10/2015,12:09:49 PM,0.578722,263.8335,0.019816,0.000203,0.496103,-3.949906,6.02831,263.8812,263.3575,263.4946,43789
12/10/2015,12:10:03 PM,0.578801,263.8354,0.019807,0.000202,0.496109,-3.95002,6.02831,263.931,263.3569,263.4982,43803
12/10/2015,12:10:17 PM,0.578882,263.836,0.019806,0.000203,0.496113,-3.949969,6.028297,263.9754,263.3553,263.4937,43817
12/10/2015,12:10:31 PM,0.578813,263.8348,0.019783,0.000203,0.496122,-3.949931,6.028259,264.018,263.3562,263.494,43831
12/10/2015,12:10:45 PM,0.578745,263.8379,0.019801,0.000203,0.496125,-3.949893,6.028247,264.059,263.36,263.4953,43845
12/10/2015,12:10:59 PM,0.578702,263.8368,0.019786,0.000204,0.496128,-3.949918,6.028247,264.0993,263.358,263.4977,43859
12/10/2015,12:11:14 PM,0.578742,263.8389,0.019772,0.000203,0.496143,-3.949906,6.028247,264.134,263.3634,263.5005,43874
12/10/2015,12:11:28 PM,0.578807,263.8418,0.01976,0.000203,0.496144,-3.949906,6.028247,264.1684,263.3669,263.5004,43888
12/10/2015,12:11:42 PM,0.578837,263.8417,0.019771,0.000203,0.496155,-3.949893,6.028259,264.2069,263.3686,263.5034,43902
12/10/2015,12:11:56 PM,0.578908,263.843,0.019771,0.000203,0.496166,-3.949944,6.028297,264.2383,263.3668,263.505,43916
12/10/2015,12:12:10 PM,0.578916,263.8468,0.019756,0.000204,0.496166,-3.949918,6.028272,264.2695,263.3713,263.5084,43930
12/10/2015,12:12:24 PM,0.578736,263.8485,0.019772,0.000203,0.496174,-3.949893,6.028272,264.2991,263.371,263.5114,43944
12/10/2015,12:12:38 PM,0.578769,263.8496,0.019759,0.000203,0.496174,-3.949956,6.028272,264.3283,263.3718,263.5106,43958
12/10/2015,12:12:53 PM,0.57882,263.852,0.019756,0.000203,0.496176,-3.949893,6.028247,264.3502,263.3732,263.5125,43973
12/10/2015,12:13:07 PM,0.578793,263.8526,0.019755,0.000203,0.496175,-3.94988,6.028247,264.378,263.3753,263.5137,43987
12/10/2015,12:13:21 PM,0.578835,263.8536,0.019732,0.000203,0.496177,-3.949906,6.028259,264.4004,263.3738,263.515,44001
12/10/2015,12:13:35 PM,0.578752,263.8569,0.019718,0.000202,0.496179,-3.949868,6.028297,264.4216,263.3719,263.5146,44015
12/10/2015,12:13:49 PM,0.578736,263.8556,0.01972,0.000202,0.496183,-3.949893,6.028285,264.44,263.3724,263.5138,44029
12/10/2015,12:14:03 PM,0.578799,263.8563,0.019708,0.000202,0.49618,-3.949918,6.02831,264.4627,263.3714,263.5131,44043
12/10/2015,12:14:18 PM,0.578855,263.8591,0.019695,0.000202,0.49618,-3.949906,6.028247,264.4801,263.37,263.5139,44058
12/10/2015,12:14:32 PM,0.578765,263.8614,0.019682,0.000201,0.496181,-3.949868,6.028234,264.4997,263.3705,263.5146,44072
12/10/2015,12:14:46 PM,0.578769,263.8632,0.019696,0.000202,0.496174,-3.94988,6.028247,264.5206,263.3714,263.5163,44086
12/10/2015,12:15:00 PM,0.578792,263.8643,0.019687,0.000202,0.496169,-3.949893,6.028297,264.5395,263.3726,263.5149,44100
12/10/2015,12:15:14 PM,0.578764,263.8708,0.019685,0.000203,0.496167,-3.949906,6.028247,264.5627,263.373,263.517,44114
12/10/2015,12:15:28 PM,0.578764,263.8712,0.019684,0.000203,0.496165,-3.949855,6.028285,264.5824,263.3748,263.5179,44128
12/10/2015,12:15:43 PM,0.578788,263.8795,0.0197,0.000201,0.496146,-3.949944,6.028348,264.5922,263.3771,263.5194,44143
12/10/2015,12:15:57 PM,0.578727,263.8835,0.019692,0.000202,0.49609,-3.949893,6.028285,264.1723,263.3781,263.5209,44157
12/10/2015,12:16:11 PM,0.578837,263.8859,0.01968,0.000202,0.496087,-3.949868,6.028247,263.8998,263.3806,263.5226,44171
12/10/2015,12:16:25 PM,0.578737,263.8917,0.019668,0.000202,0.49609,-3.949931,6.028272,263.4037,263.3833,263.5238,44185
12/10/2015,12:16:39 PM,0.578815,263.8945,0.019697,0.000202,0.496087,-3.94988,6.028247,262.6643,263.3867,263.5252,44199
12/10/2015,12:16:53 PM,0.578803,263.8962,0.019687,0.000202,0.49609,-3.949868,6.028259,261.9048,263.3882,263.5255,44213
12/10/2015,12:17:08 PM,0.578818,263.8973,0.019671,0.000202,0.49609,-3.949868,6.028285,261.145,263.3914,263.529,44228
12/10/2015,12:17:22 PM,0.578828,263.8977,0.019675,0.000201,0.496089,-3.949918,6.028247,260.4117,263.3919,263.528,44242
12/10/2015,12:17:36 PM,0.57875,263.8996,0.019658,0.000202,0.49609,-3.949868,6.028221,259.7396,263.3935,263.5293,44256
12/10/2015,12:17:50 PM,0.578766,263.8984,0.019666,0.000201,0.496085,-3.949906,6.028221,259.1118,263.3942,263.5288,44270
12/10/2015,12:18:04 PM,0.57886,263.8977,0.019639,0.000202,0.496082,-3.949842,6.028247,258.5378,263.3939,263.5311,44284
12/10/2015,12:18:18 PM,0.578726,263.8918,0.019653,0.000201,0.496077,-3.949893,6.028209,258.0285,263.397,263.5288,44298
12/10/2015,12:18:32 PM,0.578765,263.8917,0.019649,0.000201,0.496072,-3.949868,6.028221,258.0034,263.3957,263.5321,44312
12/10/2015,12:18:47 PM,0.578697,263.8893,0.019623,0.000202,0.49606,-3.949855,6.028221,258.0946,263.3962,263.5341,44327
12/10/2015,12:19:01 PM,0.578671,263.891,0.019636,0.000201,0.496022,-3.949918,6.028221,257.6924,263.3964,263.5333,44341
12/10/2015,12:19:15 PM,0.578709,263.8883,0.01962,0.000202,0.495853,-3.949855,6.028183,257.4808,263.3985,263.5359,44355
12/10/2015,12:19:29 PM,0.578725,263.8825,0.019624,0.000201,0.495858,-3.949792,6.028209,256.8936,263.3957,263.5356,44369
12/10/2015,12:19:43 PM,0.578813,263.8802,0.01961,0.000201,0.495857,-3.949817,6.028247,255.9485,263.3975,263.5371,44383
12/10/2015,12:19:57 PM,0.578802,263.8756,0.019609,0.000201,0.495866,-3.949918,6.028171,254.97,263.3962,263.5381,44397
12/10/2015,12:20:12 PM,0.578759,263.8691,0.019584,0.000202,0.495863,-3.949868,6.028259,254.048,263.3952,263.5366,44412
12/10/2015,12:20:26 PM,0.57873,263.8645,0.019603,0.000202,0.495867,-3.949918,6.028285,253.1991,263.3952,263.5396,44426
12/10/2015,12:20:40 PM,0.578809,263.8558,0.019613,0.000202,0.495875,-3.94983,6.028272,252.4538,263.3955,263.5352,44440
12/10/2015,12:20:54 PM,0.578837,263.8488,0.019614,0.000203,0.495871,-3.949893,6.028259,251.7355,263.3929,263.5385,44454
12/10/2015,12:21:08 PM,0.578782,263.8385,0.019605,0.000202,0.495878,-3.949842,6.028234,251.1381,263.3939,263.5365,44468
12/10/2015,12:21:22 PM,0.57884,263.8325,0.01958,0.000203,0.495884,-3.949817,6.028272,250.7839,263.3898,263.5357,44482
12/10/2015,12:21:37 PM,0.578802,263.8221,0.019587,0.000203,0.495881,-3.949855,6.028234,251.287,263.3911,263.5355,44497
12/10/2015,12:21:51 PM,0.578869,263.8123,0.019588,0.000203,0.495887,-3.94988,6.028285,252.3151,263.3898,263.533,44511
12/10/2015,12:22:05 PM,0.578768,263.8088,0.019587,0.000203,0.495897,-3.94988,6.028247,253.42,263.3907,263.5307,44525
12/10/2015,12:22:19 PM,0.578755,263.7996,0.019597,0.000204,0.495911,-3.949868,6.028259,254.4682,263.3901,263.5305,44539
12/10/2015,12:22:33 PM,0.578754,263.7958,0.019584,0.000204,0.495906,-3.949842,6.028259,255.4286,263.3904,263.5323,44553
12/10/2015,12:22:47 PM,0.578851,263.7895,0.019578,0.000204,0.495908,-3.949868,6.028247,256.2896,263.3942,263.5319,44567
12/10/2015,12:23:01 PM,0.578801,263.7816,0.019564,0.000204,0.495922,-3.949817,6.028183,257.0643,263.392,263.5335,44581
12/10/2015,12:23:16 PM,0.578891,263.7765,0.019575,0.000204,0.495935,-3.94983,6.028247,257.7373,263.3953,263.5386,44596
12/10/2015,12:23:30 PM,0.578815,263.7698,0.019558,0.000204,0.495943,-3.94988,6.028221,258.3708,263.3976,263.5385,44610
12/10/2015,12:23:44 PM,0.57879,263.7678,0.019562,0.000204,0.495953,-3.94983,6.028259,258.9289,263.3972,263.5416,44624
