8/18/2015,10:36:08 AM,PIL20,,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time (s)
8/18/2015,11:57:03 AM,0.567195,264.0158,-0.000003,-0.000014,-0.000001,0.000013,-0.000004,263.8299,263.9407,264.0707,43023
8/18/2015,11:57:17 AM,0.567236,264.0133,-0.000001,-0.000013,-0.000001,0.000017,-0.000004,263.8247,263.9397,264.0743,43037
8/18/2015,11:57:32 AM,0.567084,264.0156,-0.000001,-0.000014,-0.000001,0.000015,-0.000004,263.8189,263.9425,264.073,43052
8/18/2015,11:57:47 AM,0.567235,264.0159,-0.000002,-0.000013,-0.000001,0.000015,-0.000003,263.8071,263.9438,264.0756,43067
8/18/2015,11:58:01 AM,0.56723,264.0127,-0.000003,-0.000013,-0.000001,0.000017,-0.000003,263.7981,263.9461,264.0764,43081
8/18/2015,11:58:16 AM,0.567214,264.0127,-0.000003,-0.000014,-0.000001,0.000016,-0.000003,263.7807,263.9456,264.0779,43096
8/18/2015,11:58:30 AM,0.567349,264.0108,-0.000002,-0.000013,-0.000001,0.000016,-0.000003,263.7635,263.9504,264.0825,43110
8/18/2015,11:58:45 AM,0.567234,264.0105,-0.000003,-0.000013,-0.000001,0.000013,-0.000003,263.7505,263.9514,264.0845,43125
8/18/2015,11:59:00 AM,0.567172,264.0102,-0.000002,-0.000013,-0.000001,0.000016,-0.000003,263.7243,263.9547,264.0873,43140
8/18/2015,11:59:14 AM,0.567234,264.0103,-0.000002,-0.000013,-0.000001,0.000015,-0.000004,263.7172,263.9575,264.0865,43154
8/18/2015,11:59:29 AM,0.567188,264.0086,-0.000002,-0.000013,-0.000001,0.000013,-0.000004,263.6933,263.9572,264.0888,43169
8/18/2015,11:59:44 AM,0.567183,264.007,-0.000002,-0.000014,-0.000001,0.000014,-0.000004,263.6749,263.9585,264.0908,43184
8/18/2015,11:59:58 AM,0.567188,264.0021,-0.000002,-0.000013,-0.000001,0.000015,-0.000003,263.657,263.961,264.0916,43198
8/18/2015,12:00:13 PM,0.567176,264.0021,-0.000002,-0.000013,-0.000002,0.000016,-0.000003,263.6311,263.9618,264.0941,43213
8/18/2015,12:00:27 PM,0.567186,263.9962,-0.000002,-0.000014,-0.000001,0.00001,-0.000003,263.6117,263.9638,264.0961,43227
8/18/2015,12:00:42 PM,0.567236,263.9932,-0.000002,-0.000014,-0.000002,0.000008,-0.000003,263.5876,263.9646,264.095,43242
8/18/2015,12:00:57 PM,0.567202,263.988,-0.000002,-0.000014,-0.000002,0.000011,-0.000004,263.5594,263.9643,264.0978,43257
8/18/2015,12:01:11 PM,0.567129,263.9807,-0.000002,-0.000014,-0.000002,0.000008,-0.000003,263.5374,263.9663,264.0994,43271
8/18/2015,12:01:26 PM,0.567144,263.977,-0.000002,-0.000014,-0.000001,0.000011,-0.000004,263.5069,263.9651,264.1017,43286
8/18/2015,12:01:40 PM,0.567091,263.9661,-0.000002,-0.000014,-0.000001,0.000009,-0.000003,263.4864,263.9683,264.1039,43300
8/18/2015,12:01:55 PM,0.567144,263.9621,-0.000002,-0.000014,-0.000002,0.000042,-0.000003,263.4599,263.9667,264.1073,43315
8/18/2015,12:02:10 PM,0.567177,263.9558,-0.000001,-0.000014,-0.000001,0.000008,-0.000004,263.4404,263.9656,264.1094,43330
8/18/2015,12:02:24 PM,0.567207,263.954,-0.000002,-0.000014,-0.000002,0.000008,-0.000004,263.4254,263.9677,264.1081,43344
8/18/2015,12:02:39 PM,0.567116,263.9481,-0.000003,-0.000014,-0.000002,0.000011,-0.000004,263.4099,263.9679,264.1091,43359
8/18/2015,12:02:53 PM,0.56714,263.9465,-0.000003,-0.000014,-0.000001,0.000009,-0.000003,263.4023,263.9684,264.1103,43373
8/18/2015,12:03:08 PM,0.567111,263.9429,-0.000002,-0.000015,-0.000002,0.000009,-0.000004,263.3955,263.9657,264.1113,43388
8/18/2015,12:03:23 PM,0.567214,263.941,-0.000003,-0.000014,-0.000002,0.000011,-0.000004,263.3869,263.9659,264.1098,43403
8/18/2015,12:03:37 PM,0.56716,263.9382,-0.000002,-0.000015,-0.000002,0.00001,-0.000004,263.3868,263.9644,264.1119,43417
8/18/2015,12:03:52 PM,0.567148,263.9369,-0.000003,-0.000014,-0.000002,0.000011,-0.000004,263.3862,263.9632,264.1105,43432
8/18/2015,12:04:06 PM,0.567176,263.9348,-0.000002,-0.000014,-0.000001,0.000009,-0.000004,263.3857,263.9644,264.1074,43446
8/18/2015,12:04:21 PM,0.567105,263.9326,-0.000002,-0.000014,-0.000002,0.000011,-0.000004,263.3896,263.9621,264.1067,43461
8/18/2015,12:04:36 PM,0.567144,263.9288,-0.000002,-0.000014,-0.000002,0.000011,-0.000003,263.3929,263.9597,264.1047,43476
8/18/2015,12:04:50 PM,0.567155,263.9314,-0.000002,-0.000014,-0.000002,0.000011,-0.000003,263.3971,263.9604,264.1039,43490
8/18/2015,12:05:05 PM,0.567206,263.9239,-0.000002,-0.000014,-0.000002,0.000009,-0.000004,263.3995,263.9599,264.1019,43505
8/18/2015,12:05:19 PM,0.567141,263.9245,-0.000002,-0.000014,-0.000001,0.00001,-0.000003,263.4083,263.9576,264.103,43519
8/18/2015,12:05:34 PM,0.567179,263.925,-0.000002,-0.000014,-0.000002,0.00001,-0.000004,263.4132,263.9552,264.1001,43534
8/18/2015,12:05:49 PM,0.567063,263.9215,-0.000001,-0.000014,-0.000002,0.000009,-0.000004,263.4211,263.9529,264.0967,43549
8/18/2015,12:06:03 PM,0.567159,263.9232,-0.000001,-0.000014,-0.000001,0.000012,-0.000003,263.4295,263.952,264.0977,43563
8/18/2015,12:06:18 PM,0.567103,263.9181,-0.000003,-0.000014,-0.000002,-0.000031,-0.000004,263.4349,263.9483,264.093,43578
8/18/2015,12:06:32 PM,0.567168,263.9222,-0.000002,-0.000014,-0.000001,-0.000032,6.03597,263.4462,263.9485,264.0928,43592
8/18/2015,12:06:47 PM,0.567167,263.921,0.000003,-0.000014,-0.000077,-0.000074,0.000062,263.4539,263.9472,264.0899,43607
8/18/2015,12:07:01 PM,0.567164,263.9212,-0.000003,-0.000014,0.000007,-0.00003,0.000081,263.4591,263.9452,264.0891,43621
8/18/2015,12:07:16 PM,0.567224,263.9246,-0.000002,-0.000014,0.470586,-3.888566,6.036071,263.47,263.945,264.088,43636
8/18/2015,12:07:30 PM,0.567747,263.9217,0.00492,0.000462,0.470604,-3.894985,6.08075,263.4741,263.9432,264.0862,43650
8/18/2015,12:07:44 PM,0.567149,263.9217,0.004989,0.000461,0.470551,-3.894554,6.035425,263.4838,263.9423,264.084,43664
8/18/2015,12:07:58 PM,0.567089,263.9247,0.005202,0.000461,0.470549,-3.894187,6.035147,263.491,263.9416,264.0813,43678
8/18/2015,12:08:12 PM,0.567135,263.9242,0.005415,0.000461,0.470484,-3.893896,6.03483,263.4994,263.9409,264.0812,43692
8/18/2015,12:08:27 PM,0.567215,263.9255,0.005663,0.000461,0.470452,-3.893491,6.034564,263.5048,263.9392,264.0779,43707
8/18/2015,12:08:41 PM,0.567157,263.9266,0.005874,0.000462,0.47042,-3.893326,6.034324,263.5093,263.9364,264.0758,43721
8/18/2015,12:08:55 PM,0.56723,263.9287,0.006056,0.000461,0.470418,-3.892845,6.034058,263.5217,263.9377,264.0762,43735
8/18/2015,12:09:09 PM,0.567217,263.932,0.006232,0.000461,0.470387,-3.892896,6.033843,263.5284,263.9353,264.0738,43749
8/18/2015,12:09:23 PM,0.56714,263.9294,0.006407,0.000461,0.470363,-3.892655,6.033691,263.5358,263.9345,264.0726,43763
8/18/2015,12:09:38 PM,0.567203,263.9319,0.006565,0.000461,0.470357,-3.892415,6.033475,263.5496,263.9338,264.072,43778
8/18/2015,12:09:52 PM,0.567168,263.9308,0.006636,0.000462,0.470338,-3.891946,6.033222,263.5534,263.9284,264.0687,43792
8/18/2015,12:10:06 PM,0.567124,263.9313,0.006773,0.000461,0.470323,-3.891769,6.033197,263.5663,263.9317,264.0691,43806
8/18/2015,12:10:20 PM,0.56726,263.9323,0.006896,0.000462,0.470309,-3.891604,6.03288,263.5736,263.9275,264.0665,43820
8/18/2015,12:10:34 PM,0.567141,263.931,0.006986,0.000462,0.470299,-3.891427,6.032804,263.5835,263.9278,264.067,43834
8/18/2015,12:10:49 PM,0.567134,263.9298,0.007059,0.000461,0.47028,-3.891224,6.03264,263.5913,263.9238,264.0624,43849
8/18/2015,12:11:03 PM,0.567176,263.9277,0.007137,0.000461,0.470274,-3.891047,6.032437,263.6031,263.9229,264.0607,43863
8/18/2015,12:11:17 PM,0.567098,263.9262,0.007192,0.000461,0.470276,-3.890832,6.032387,263.6112,263.9213,264.0571,43877
8/18/2015,12:11:31 PM,0.567172,263.9287,0.007268,0.000461,0.470267,-3.890642,6.032209,263.6206,263.9186,264.0577,43891
8/18/2015,12:11:45 PM,0.567146,263.9241,0.007287,0.000461,0.470261,-3.890515,6.032095,263.6246,263.9177,264.0541,43905
8/18/2015,12:12:00 PM,0.567145,263.9274,0.007317,0.000461,0.470259,-3.890389,6.031994,263.636,263.916,264.0542,43920
8/18/2015,12:12:14 PM,0.567145,263.929,0.00737,0.000461,0.470254,-3.890212,6.031931,263.6417,263.9122,264.0488,43934
8/18/2015,12:12:28 PM,0.5671,263.9283,0.007401,0.00046,0.470255,-3.890072,6.031804,263.6541,263.9134,264.0489,43948
8/18/2015,12:12:42 PM,0.56707,263.9317,0.007428,0.00046,0.470245,-3.88987,6.031728,263.6603,263.9079,264.0463,43962
8/18/2015,12:12:56 PM,0.567225,263.9323,0.007476,0.00046,0.470243,-3.889832,6.031665,263.6696,263.908,264.0474,43976
8/18/2015,12:13:10 PM,0.567101,263.9334,0.007506,0.000461,0.47024,-3.88968,6.031614,263.675,263.9064,264.0445,43990
8/18/2015,12:13:25 PM,0.567254,263.9349,0.007525,0.000461,0.470235,-3.889465,6.031551,263.6853,263.907,264.0452,44005
8/18/2015,12:13:39 PM,0.567186,263.9386,0.007547,0.000461,0.470229,-3.889439,6.031424,263.6925,263.9056,264.0428,44019
8/18/2015,12:13:53 PM,0.567115,263.9412,0.007579,0.000461,0.470224,-3.8893,6.031412,263.7005,263.9046,264.0464,44033
8/18/2015,12:14:07 PM,0.567145,263.9414,0.007585,0.00046,0.470214,-3.889085,6.031336,263.7083,263.9062,264.0442,44047
8/18/2015,12:14:21 PM,0.567145,263.9448,0.00763,0.00046,0.470215,-3.889161,6.03126,263.7195,263.9041,264.0485,44061
8/18/2015,12:14:36 PM,0.567195,263.9436,0.007642,0.00046,0.470198,-3.88892,6.031222,263.7194,263.9042,264.0465,44076
8/18/2015,12:14:50 PM,0.567148,263.9471,0.00764,0.000461,0.470201,-3.888933,6.031171,263.732,263.903,264.0464,44090
8/18/2015,12:15:04 PM,0.567131,263.9488,0.007631,0.00046,0.470202,-3.888908,6.031133,263.7324,263.9019,264.0467,44104
8/18/2015,12:15:18 PM,0.567176,263.949,0.007653,0.00046,0.47019,-3.888743,6.031146,263.7309,263.9024,264.0474,44118
8/18/2015,12:15:32 PM,0.567191,263.9496,0.007684,0.000461,0.470198,-3.888629,6.031108,263.7321,263.9016,264.0469,44132
8/18/2015,12:15:47 PM,0.567236,263.9498,0.007689,0.000459,0.470191,-3.888553,6.031045,263.7279,263.9011,264.0466,44147
8/18/2015,12:16:01 PM,0.567106,263.9514,0.007669,0.00046,0.470185,-3.888414,6.030981,263.7218,263.8987,264.0453,44161
8/18/2015,12:16:15 PM,0.56732,263.9497,0.007695,0.00046,0.470182,-3.888426,6.030994,263.713,263.898,264.0469,44175
8/18/2015,12:16:29 PM,0.567222,263.9496,0.007691,0.00046,0.470179,-3.888211,6.030943,263.7048,263.898,264.0438,44189
8/18/2015,12:16:43 PM,0.567263,263.9487,0.007696,0.00046,0.470174,-3.888186,6.030918,263.6932,263.8991,264.0436,44203
8/18/2015,12:16:58 PM,0.567203,263.9479,0.007676,0.00046,0.470169,-3.888135,6.030893,263.6819,263.8987,264.0423,44218
8/18/2015,12:17:12 PM,0.567243,263.9479,0.00769,0.000459,0.470166,-3.888085,6.03088,263.6777,263.9002,264.0407,44232
8/18/2015,12:17:26 PM,0.567271,263.9509,0.007684,0.000461,0.470153,-3.887983,6.030855,263.6595,263.8984,264.0395,44246
8/18/2015,12:17:40 PM,0.567241,263.9478,0.007723,0.00046,0.470152,-3.887743,6.030791,263.6567,263.9008,264.0396,44260
8/18/2015,12:17:55 PM,0.567187,263.9439,0.007706,0.00046,0.470148,-3.887806,6.030779,263.6375,263.8992,264.0414,44275
8/18/2015,12:18:09 PM,0.567241,263.9449,0.00772,0.00046,0.470144,-3.88773,6.030741,263.6245,263.901,264.0404,44289
8/18/2015,12:18:23 PM,0.567098,263.9411,0.007705,0.000459,0.470141,-3.887603,6.030728,263.6106,263.8992,264.039,44303
8/18/2015,12:18:37 PM,0.567178,263.9397,0.007713,0.00046,0.470141,-3.887578,6.030715,263.5975,263.9009,264.0418,44317
8/18/2015,12:18:51 PM,0.567245,263.9306,0.007707,0.000459,0.470136,-3.887477,6.03069,263.5773,263.8998,264.0393,44331
8/18/2015,12:19:05 PM,0.567239,263.9287,0.007723,0.00046,0.470133,-3.887388,6.030652,263.5593,263.9005,264.0407,44345
8/18/2015,12:19:20 PM,0.567115,263.9228,0.007705,0.00046,0.470129,-3.887401,6.03064,263.537,263.9009,264.0415,44360
8/18/2015,12:19:34 PM,0.567234,263.9149,0.007717,0.000459,0.47013,-3.887338,6.030652,263.5128,263.902,264.0435,44374
8/18/2015,12:19:48 PM,0.5671,263.9121,0.007708,0.00046,0.470121,-3.887287,6.030627,263.4863,263.9013,264.0416,44388
8/18/2015,12:20:02 PM,0.567077,263.9029,0.007722,0.000459,0.470117,-3.887173,6.030753,263.4677,263.9029,264.0434,44402
8/18/2015,12:20:16 PM,0.567111,263.8946,0.007712,0.000459,0.470116,-3.887148,6.030551,263.4429,263.9027,264.0411,44416
8/18/2015,12:20:31 PM,0.567215,263.8925,0.00769,0.000459,0.470107,-3.88711,6.030589,263.4211,263.9027,264.042,44431
8/18/2015,12:20:45 PM,0.567177,263.8885,0.007703,0.000459,0.470098,-3.887046,6.030564,263.4031,263.9029,264.0385,44445
8/18/2015,12:20:59 PM,0.567226,263.8883,0.007706,0.00046,0.470101,-3.887046,6.030513,263.3883,263.9026,264.0385,44459
8/18/2015,12:21:13 PM,0.567195,263.8841,0.007698,0.00046,0.470097,-3.886945,6.030614,263.3737,263.9027,264.0379,44473
8/18/2015,12:21:27 PM,0.567176,263.8841,0.007695,0.00046,0.470097,-3.886932,6.030576,263.3679,263.9009,264.0353,44487
8/18/2015,12:21:42 PM,0.567089,263.8817,0.007697,0.00046,0.470102,-3.886856,6.030564,263.3638,263.9022,264.0358,44502
8/18/2015,12:21:56 PM,0.567226,263.8803,0.0077,0.00046,0.470097,-3.886793,6.030513,263.3596,263.9005,264.0336,44516
8/18/2015,12:22:10 PM,0.567167,263.8815,0.007711,0.00046,0.470096,-3.886768,6.0305,263.3591,263.9026,264.0319,44530
8/18/2015,12:22:24 PM,0.567182,263.8779,0.007715,0.000459,0.470095,-3.886755,6.030475,263.36,263.9014,264.0309,44544
8/18/2015,12:22:38 PM,0.567288,263.8762,0.00773,0.000459,0.470097,-3.886679,6.030462,263.3597,263.9007,264.0284,44558
8/18/2015,12:22:53 PM,0.567205,263.8774,0.007731,0.00046,0.470101,-3.886616,6.030513,263.3644,263.9003,264.0297,44573
8/18/2015,12:23:07 PM,0.567219,263.8772,0.007716,0.000459,0.470097,-3.886578,6.030437,263.3711,263.901,264.0278,44587
8/18/2015,12:23:21 PM,0.567192,263.8756,0.007727,0.00046,0.470098,-3.886527,6.030475,263.3718,263.8999,264.0276,44601
8/18/2015,12:23:35 PM,0.567211,263.8776,0.007746,0.00046,0.4701,-3.886515,6.030449,263.3766,263.8996,264.0274,44615
8/18/2015,12:23:49 PM,0.567239,263.8751,0.00772,0.00046,0.470101,-3.886451,6.030449,263.3845,263.8971,264.0269,44629
8/18/2015,12:24:03 PM,0.567931,263.8737,0.007753,0.00046,0.475043,-3.922293,6.093094,263.3896,263.8949,264.0267,44643
8/18/2015,12:24:18 PM,0.567829,263.8738,0.007848,0.000464,0.473909,-3.91457,6.087156,263.3959,263.892,264.0286,44658
8/18/2015,12:24:32 PM,0.567956,263.8765,0.0078,0.000464,0.47013,-3.914216,6.09117,263.4025,263.8921,264.0264,44672
8/18/2015,12:24:46 PM,0.567657,263.8712,0.007917,0.000464,0.474934,-3.921977,6.083422,263.4103,263.8866,264.0273,44686
8/18/2015,12:25:00 PM,0.567303,263.8692,0.007481,0.000464,0.474546,-3.917622,6.030424,263.4181,263.8871,264.0265,44700
8/18/2015,12:25:14 PM,0.567183,263.8722,0.007736,0.00046,0.470131,-3.886021,6.030412,263.4264,263.8846,264.0245,44714
8/18/2015,12:25:29 PM,0.567277,263.8696,0.007765,0.000459,0.470141,-3.886021,6.030374,263.4364,263.883,264.0263,44729
8/18/2015,12:25:43 PM,0.567212,263.8693,0.007785,0.000459,0.470141,-3.885996,6.030361,263.4441,263.8839,264.022,44743
8/18/2015,12:25:57 PM,0.567269,263.8733,0.007767,0.000459,0.470147,-3.885932,6.030386,263.4538,263.8826,264.0217,44757
8/18/2015,12:26:11 PM,0.567245,263.8696,0.007775,0.000459,0.47014,-3.885932,6.030386,263.4637,263.8793,264.0195,44771
8/18/2015,12:26:25 PM,0.567208,263.8711,0.007771,0.000459,0.470135,-3.88592,6.030386,263.4727,263.8784,264.0177,44785
8/18/2015,12:26:40 PM,0.56782,263.8714,0.007768,0.000458,0.474935,-3.885869,6.089207,263.4834,263.876,264.0139,44800
8/18/2015,12:26:54 PM,0.567898,263.8763,0.007998,0.000463,0.474577,-3.919331,6.085878,263.4942,263.8764,264.0126,44814
8/18/2015,12:27:08 PM,0.567847,263.8744,0.008018,0.000463,0.474723,-3.909519,6.087777,263.5048,263.8726,264.009,44828
8/18/2015,12:27:22 PM,0.567905,263.879,0.007716,0.000464,0.47479,-3.916799,6.086815,263.5182,263.8753,264.0076,44842
8/18/2015,12:27:36 PM,0.567809,263.8794,0.008002,0.000464,0.474682,-3.91438,6.093259,263.5252,263.8707,264.0035,44856
8/18/2015,12:27:51 PM,0.567979,263.8774,0.008003,0.000463,0.47417,-3.915748,6.094892,263.536,263.8696,264.0037,44871
8/18/2015,12:28:05 PM,0.567948,263.8777,0.008028,0.000462,0.474179,-3.921711,6.077926,263.5432,263.8663,263.9999,44885
8/18/2015,12:28:19 PM,0.567869,263.8777,0.008113,0.000463,0.474525,-3.913887,6.086675,263.5505,263.867,263.9968,44899
8/18/2015,12:28:33 PM,0.567828,263.8799,0.007966,0.000462,0.474724,-3.920913,6.089093,263.5602,263.8665,263.9955,44913
8/18/2015,12:28:47 PM,0.567853,263.8822,0.007986,0.000462,0.474095,-3.911279,6.082852,263.566,263.8656,263.996,44927
8/18/2015,12:29:02 PM,0.567758,263.881,0.008022,0.000461,0.47421,-3.906923,6.058391,263.5757,263.8662,263.9906,44942
8/18/2015,12:29:16 PM,0.567801,263.8864,0.007883,0.00046,0.472637,-3.901631,6.066367,263.5821,263.8648,263.9942,44956
8/18/2015,12:29:30 PM,0.567482,263.8852,0.007981,0.000459,0.472184,-3.900378,6.058113,263.5903,263.8626,263.9919,44970
8/18/2015,12:29:44 PM,0.567545,263.8893,0.007646,0.00046,0.471813,-3.900834,6.040287,263.5964,263.8646,263.9918,44984
8/18/2015,12:29:58 PM,0.567419,263.8897,0.008172,0.00046,0.470571,-3.890655,6.038932,263.6051,263.8616,263.9883,44998
8/18/2015,12:30:12 PM,0.567539,263.8926,0.007726,0.000458,0.470625,-3.894326,6.038755,263.6122,263.8637,263.9911,45012
8/18/2015,12:30:27 PM,0.567526,263.8929,0.007775,0.000458,0.471249,-3.887528,6.041578,263.622,263.8602,263.9874,45027
8/18/2015,12:30:41 PM,0.567614,263.8936,0.008545,0.000459,0.472196,-3.903189,6.047934,263.6286,263.8603,263.9909,45041
8/18/2015,12:30:55 PM,0.567529,263.8933,0.007959,0.000459,0.471239,-3.893731,6.044958,263.6368,263.8582,263.9886,45055
8/18/2015,12:31:09 PM,0.56748,263.8968,0.008083,0.000458,0.471017,-3.894579,6.042781,263.6443,263.8545,263.9894,45069
8/18/2015,12:31:23 PM,0.56753,263.8946,0.008001,0.00046,0.470862,-3.893756,6.035362,263.6534,263.8543,263.986,45083
8/18/2015,12:31:38 PM,0.567383,263.8972,0.008006,0.000458,0.471628,-3.892364,6.040451,263.6606,263.8535,263.9868,45098
8/18/2015,12:31:52 PM,0.567651,263.8978,0.007883,0.000457,0.471128,-3.891604,6.051112,263.6684,263.8518,263.9836,45112
8/18/2015,12:32:06 PM,0.567343,263.8978,0.007472,0.000457,0.47078,-3.89068,6.043452,263.675,263.8524,263.9834,45126
8/18/2015,12:32:20 PM,0.567316,263.9004,0.008034,0.000458,0.471448,-3.897124,6.032425,263.6818,263.8512,263.9795,45140
8/18/2015,12:32:34 PM,0.567585,263.9043,0.007698,0.000458,0.47049,-3.887566,6.034374,263.6882,263.8491,263.9791,45154
8/18/2015,12:32:49 PM,0.567486,263.9066,0.007966,0.000458,0.471786,-3.891946,6.036767,263.69,263.8506,263.9764,45169
8/18/2015,12:33:03 PM,0.567621,263.9053,0.008005,0.000456,0.472518,-3.884375,6.065861,263.702,263.8502,263.9752,45183
8/18/2015,12:33:17 PM,0.567372,263.9073,0.007642,0.000457,0.47019,-3.88397,6.03126,263.703,263.8512,263.9748,45197
8/18/2015,12:33:31 PM,0.567481,263.9095,0.007935,0.000457,0.470192,-3.883907,6.037058,263.7048,263.8523,263.973,45211
8/18/2015,12:33:45 PM,0.567471,263.9103,0.007986,0.000457,0.470073,-3.883907,6.063633,263.7075,263.8493,263.9747,45225
8/18/2015,12:34:00 PM,0.567623,263.9083,0.007935,0.000456,0.470124,-3.884211,6.06676,263.7057,263.8509,263.9756,45240
8/18/2015,12:34:14 PM,0.567596,263.9105,0.007458,0.000459,0.473171,-3.903872,6.063569,263.7024,263.8497,263.9745,45254
8/18/2015,12:34:28 PM,0.567471,263.9078,0.008197,0.000458,0.47009,-3.884603,6.030741,263.6959,263.8481,263.9794,45268
8/18/2015,12:34:42 PM,0.567637,263.9078,0.007913,0.000458,0.470862,-3.887515,6.03916,263.6878,263.8488,263.9782,45282
8/18/2015,12:34:56 PM,0.567468,263.9063,0.007947,0.000457,0.471446,-3.890389,6.042274,263.6766,263.8478,263.9803,45296
8/18/2015,12:35:11 PM,0.567334,263.9056,0.008213,0.000458,0.470525,-3.888528,6.04054,263.6646,263.8477,263.9815,45311
8/18/2015,12:35:25 PM,0.567386,263.9014,0.008128,0.000457,0.470581,-3.888996,6.033843,263.6569,263.8478,263.9813,45325
8/18/2015,12:35:39 PM,0.567296,263.9057,0.007867,0.000457,0.470139,-3.884185,6.032311,263.6477,263.8485,263.9815,45339
8/18/2015,12:35:53 PM,0.567443,263.904,0.007947,0.000456,0.470095,-3.883881,6.030677,263.6351,263.8466,263.9824,45353
8/18/2015,12:36:07 PM,0.567272,263.9048,0.007925,0.000457,0.470095,-3.883843,6.030804,263.6249,263.8464,263.9824,45367
8/18/2015,12:36:22 PM,0.567551,263.9034,0.007943,0.000457,0.470081,-3.883755,6.030741,263.6173,263.8459,263.9819,45382
8/18/2015,12:36:36 PM,0.56742,263.902,0.007923,0.000457,0.47009,-3.883742,6.030728,263.612,263.847,263.9804,45396
8/18/2015,12:36:50 PM,0.567459,263.9049,0.00796,0.000456,0.470086,-3.883603,6.030779,263.6104,263.847,263.9833,45410
8/18/2015,12:37:04 PM,0.56751,263.9033,0.007921,0.000457,0.470147,-3.883755,6.033539,263.6117,263.846,263.9812,45424
8/18/2015,12:37:18 PM,0.56752,263.9055,0.007931,0.000457,0.470465,-3.885844,6.0354,263.611,263.8476,263.9818,45438
8/18/2015,12:37:33 PM,0.567657,263.9073,0.008258,0.000456,0.470634,-3.885084,6.040211,263.6169,263.8481,263.9824,45453
8/18/2015,12:37:47 PM,0.56757,263.908,0.008374,0.000458,0.472569,-3.892174,6.067089,263.6192,263.8486,263.9834,45467
8/18/2015,12:38:01 PM,0.567766,263.9113,0.007876,0.000459,0.472911,-3.902404,6.067975,263.6242,263.8485,263.9818,45481
8/18/2015,12:38:15 PM,0.5676,263.9079,0.008309,0.000457,0.472744,-3.892275,6.053466,263.631,263.848,263.9824,45495
8/18/2015,12:38:29 PM,0.567551,263.9107,0.007847,0.000459,0.471351,-3.899593,6.062025,263.6395,263.8506,263.981,45509
8/18/2015,12:38:44 PM,0.567561,263.911,0.008369,0.000458,0.472074,-3.903201,6.066785,263.6431,263.8488,263.9809,45524
8/18/2015,12:38:58 PM,0.567766,263.9128,0.007755,0.000459,0.472134,-3.904062,6.054568,263.6564,263.8517,263.9823,45538
8/18/2015,12:39:12 PM,0.567672,263.9136,0.007653,0.000458,0.472141,-3.890705,6.053846,263.6627,263.8499,263.9809,45552
8/18/2015,12:39:26 PM,0.567649,263.9134,0.008349,0.000459,0.473002,-3.897593,6.059556,263.6735,263.8504,263.9813,45566
8/18/2015,12:39:40 PM,0.5676,263.9135,0.008291,0.000457,0.472332,-3.896972,6.057049,263.6785,263.8487,263.9808,45580
8/18/2015,12:39:54 PM,0.567681,263.914,0.007981,0.000458,0.470604,-3.895744,6.054467,263.6871,263.8519,263.9816,45594
8/18/2015,12:40:09 PM,0.567557,263.9149,0.008368,0.000457,0.472322,-3.900023,6.06105,263.6986,263.8496,263.9833,45609
8/18/2015,12:40:23 PM,0.567713,263.9173,0.00795,0.000458,0.472575,-3.901884,6.065405,263.7075,263.852,263.9839,45623
8/18/2015,12:40:37 PM,0.567665,263.9127,0.007865,0.000459,0.472892,-3.894174,6.06462,263.7142,263.8502,263.9853,45637
8/18/2015,12:40:51 PM,0.567623,263.9178,0.008451,0.000457,0.472364,-3.902986,6.06457,263.727,263.8544,263.9852,45651
8/18/2015,12:41:05 PM,0.567551,263.9185,0.007917,0.000459,0.472213,-3.902986,6.061265,263.7318,263.8511,263.9868,45665
8/18/2015,12:41:20 PM,0.567678,263.9208,0.008404,0.000458,0.472347,-3.894795,6.044895,263.743,263.8546,263.9865,45680
8/18/2015,12:41:34 PM,0.567608,263.9212,0.007931,0.000458,0.472056,-3.903277,6.040996,263.7484,263.8533,263.9866,45694
8/18/2015,12:41:48 PM,0.567716,263.9234,0.008269,0.000456,0.471084,-3.89834,6.038932,263.7586,263.8569,263.9872,45708
8/18/2015,12:42:02 PM,0.567573,263.9257,0.00832,0.000456,0.471137,-3.893972,6.052086,263.7643,263.8553,263.9867,45722
8/18/2015,12:42:16 PM,0.567585,263.9265,0.008317,0.000457,0.472103,-3.899555,6.055454,263.7699,263.858,263.9888,45736
8/18/2015,12:42:31 PM,0.567634,263.9293,0.008118,0.000456,0.471487,-3.893009,6.045933,263.7833,263.8545,263.9874,45751
8/18/2015,12:42:45 PM,0.567755,263.9341,0.007906,0.000455,0.471854,-3.90053,6.066988,263.7878,263.8559,263.9898,45765
8/18/2015,12:42:59 PM,0.567777,263.9297,0.008338,0.000457,0.472633,-3.892199,6.065772,263.7931,263.8542,263.9901,45779
8/18/2015,12:43:13 PM,0.567825,263.9361,0.007996,0.000458,0.472345,-3.904189,6.071178,263.7962,263.8561,263.9913,45793
8/18/2015,12:43:27 PM,0.567782,263.9348,0.00822,0.000455,0.472493,-3.905987,6.073596,263.8037,263.8525,263.992,45807
8/18/2015,12:43:42 PM,0.567662,263.9328,0.00835,0.000457,0.472393,-3.906126,6.057948,263.8044,263.8545,263.991,45822
8/18/2015,12:43:56 PM,0.567608,263.9331,0.008308,0.000458,0.4729,-3.907493,6.051732,263.8032,263.8523,263.9938,45836
