8/12/2015,1:04:58 PM,0.55334,263.9751,0.007766,0.000468,1.34214,-3.872753,6.026778,266.541,263.4726,263.5933,0,1.65E+00,47098
8/12/2015,1:05:12 PM,0.553403,263.9713,0.007932,0.000467,1.348521,-3.8725,6.026841,266.5054,263.4755,263.5935,0.000497639,1.69E+00,47112
8/12/2015,1:05:26 PM,0.553439,263.9719,0.011276,0.000482,1.355459,-3.872145,6.026753,266.4676,263.4765,263.5989,0.001038998,2.40E+00,47126
8/12/2015,1:05:40 PM,0.553273,263.9683,0.014921,0.000497,1.36122,-3.872234,6.026816,266.4227,263.4802,263.5994,0.001488741,3.17E+00,47140
8/12/2015,1:05:54 PM,0.55371,263.9674,0.018319,0.000512,1.369854,-3.872284,6.026816,266.3777,263.4827,263.6002,0.002163148,3.89E+00,47154
8/12/2015,1:06:08 PM,0.553864,263.9658,0.021473,0.000526,1.375172,-3.87255,6.026867,266.334,263.4854,263.6033,0.002578767,4.55E+00,47168
8/12/2015,1:06:22 PM,0.553461,263.9629,0.024033,0.000537,1.382059,-3.872664,6.026879,266.2909,263.4848,263.6043,0.003117265,5.10E+00,47182
8/12/2015,1:06:36 PM,0.553602,263.9649,0.026029,0.000546,1.389731,-3.872652,6.026943,266.2516,263.4885,263.6087,0.003717485,5.51E+00,47196
8/12/2015,1:06:50 PM,0.553905,263.963,0.027786,0.000553,1.398632,-3.872209,6.02693,266.2188,263.4885,263.6092,0.004414307,5.88E+00,47210
8/12/2015,1:07:04 PM,0.55354,263.9621,0.029283,0.00056,1.403822,-3.872373,6.027044,266.195,263.4908,263.611,0.004820835,6.20E+00,47224
8/12/2015,1:07:18 PM,0.553822,263.9588,0.030678,0.000566,1.41209,-3.872474,6.026993,266.1774,263.4923,263.6123,0.005468801,6.49E+00,47238
8/12/2015,1:07:32 PM,0.553694,263.9599,0.03194,0.000571,1.417015,-3.872791,6.026981,266.1689,263.4941,263.6122,0.005854975,6.75E+00,47252
8/12/2015,1:07:46 PM,0.55367,263.9569,0.03308,0.000576,1.425624,-3.872626,6.026981,266.1674,263.4945,263.6181,0.006530372,6.99E+00,47266
8/12/2015,1:08:00 PM,0.554062,263.9566,0.034127,0.00058,1.43241,-3.872639,6.027094,266.1722,263.4974,263.6163,0.007063073,7.21E+00,47280
8/12/2015,1:08:14 PM,0.553784,263.9556,0.034931,0.000583,1.43936,-3.872398,6.027019,266.1806,263.4999,263.6204,0.007608941,7.37E+00,47294
8/12/2015,1:08:28 PM,0.553654,263.9539,0.035696,0.000587,1.447488,-3.872335,6.027082,266.1973,263.502,263.6232,0.008247711,7.53E+00,47308
8/12/2015,1:08:42 PM,0.553915,263.9516,0.036408,0.000589,1.45492,-3.872588,6.027082,266.2113,263.506,263.6253,0.00883214,7.67E+00,47322
8/12/2015,1:08:56 PM,0.55405,263.9519,0.037032,0.000592,1.46239,-3.872727,6.027183,266.2337,263.5068,263.6299,0.009419902,7.80E+00,47336
8/12/2015,1:09:10 PM,0.553517,263.9509,0.037481,0.000594,1.469252,-3.872715,6.02712,266.2565,263.5086,263.6307,0.009960129,7.89E+00,47350
8/12/2015,1:09:24 PM,0.553909,263.9482,0.037973,0.000596,1.475924,-3.872424,6.027234,266.2774,263.5113,263.6328,0.010485678,7.99E+00,47364
8/12/2015,1:09:38 PM,0.553744,263.9436,0.03829,0.000598,1.484014,-3.872563,6.027209,266.3043,263.5142,263.6367,0.011123293,8.05E+00,47378
8/12/2015,1:09:52 PM,0.553854,263.9453,0.038588,0.000599,1.490306,-3.872702,6.027171,266.3285,263.5155,263.6377,0.011619479,8.11E+00,47392
8/12/2015,1:10:06 PM,0.554038,263.9393,0.038853,0.0006,1.498396,-3.872727,6.027209,266.3556,263.5165,263.6429,0.012257817,8.16E+00,47406
8/12/2015,1:10:20 PM,0.554045,263.943,0.039037,0.0006,1.505461,-3.872803,6.027183,266.3835,263.5191,263.6429,0.012815612,8.20E+00,47420
8/12/2015,1:10:34 PM,0.553855,263.9397,0.039217,0.000601,1.513602,-3.872702,6.027183,266.4094,263.5194,263.6426,0.013458744,8.23E+00,47434
8/12/2015,1:10:48 PM,0.554142,263.939,0.03927,0.000601,1.519995,-3.87236,6.027183,266.4385,263.5219,263.6463,0.013964076,8.24E+00,47448
8/12/2015,1:11:02 PM,0.55391,263.9351,0.039326,0.0006,1.526528,-3.872512,6.027221,266.4634,263.523,263.6436,0.014480739,8.24E+00,47462
8/12/2015,1:11:16 PM,0.55413,263.9395,0.039299,0.000602,1.534276,-3.872563,6.027209,266.4917,263.5235,263.6476,0.015093836,8.23E+00,47476
8/12/2015,1:11:30 PM,0.554248,263.9409,0.039255,0.0006,1.539897,-3.872968,6.027209,266.5206,263.5261,263.6495,0.015538859,8.22E+00,47490
8/12/2015,1:11:44 PM,0.554029,263.9402,0.039218,0.0006,1.546291,-3.872626,6.027196,266.5453,263.5256,263.6492,0.016045323,8.21E+00,47504
8/12/2015,1:11:58 PM,0.554072,263.9402,0.039098,0.000599,1.553723,-3.872474,6.027209,266.5763,263.5298,263.6548,0.016634328,8.18E+00,47518
8/12/2015,1:12:12 PM,0.554018,263.9449,0.038968,0.000598,1.560521,-3.872462,6.027196,266.6029,263.5354,263.6565,0.017173392,8.15E+00,47532
8/12/2015,1:12:26 PM,0.554408,263.9448,0.038793,0.000598,1.569055,-3.872297,6.027234,266.6298,263.5337,263.66,0.017850527,8.10E+00,47546
8/12/2015,1:12:40 PM,0.554162,263.9489,0.038647,0.000597,1.5775,-3.872512,6.027272,266.6559,263.541,263.6631,0.018521052,8.07E+00,47560
8/12/2015,1:12:54 PM,0.554244,263.9511,0.03844,0.000595,1.582817,-3.87274,6.027272,266.6818,263.5443,263.6671,0.018943448,8.02E+00,47574
8/12/2015,1:13:08 PM,0.55413,263.9527,0.03827,0.000594,1.589299,-3.872715,6.027221,266.7081,263.5495,263.6737,0.019458635,7.98E+00,47588
8/12/2015,1:13:22 PM,0.554357,263.9539,0.038046,0.000593,1.595997,-3.872449,6.027183,266.7329,263.5526,263.6782,0.019991269,7.93E+00,47602
8/12/2015,1:13:36 PM,0.554496,263.9592,0.037872,0.000592,1.603618,-3.872246,6.027209,266.7576,263.5547,263.6842,0.020597647,7.89E+00,47616
8/12/2015,1:13:50 PM,0.554415,263.962,0.037654,0.000591,1.612316,-3.872854,6.027196,266.7781,263.5607,263.6865,0.021290167,7.84E+00,47630
8/12/2015,1:14:04 PM,0.554365,263.9638,0.037493,0.000591,1.617304,-3.872677,6.027183,266.7933,263.5639,263.6888,0.02168752,7.80E+00,47644
8/12/2015,1:14:18 PM,0.554412,263.9614,0.037299,0.000588,1.627749,-3.872614,6.027209,266.8034,263.5665,263.6929,0.022520099,7.76E+00,47658
